PDB_ID,Method,Resolution
3D0I,X-RAY DIFFRACTION,2.9
3D0L,X-RAY DIFFRACTION,2.35
3D0N,X-RAY DIFFRACTION,1.55
3D0V,X-RAY DIFFRACTION,2.03
3D0Y,X-RAY DIFFRACTION,1.5
3D10,X-RAY DIFFRACTION,1.55
3D17,X-RAY DIFFRACTION,2.8
3D18,X-RAY DIFFRACTION,1.74
3D1M,X-RAY DIFFRACTION,1.7
3D1N,X-RAY DIFFRACTION,2.5
3D24,X-RAY DIFFRACTION,2.11
3D25,X-RAY DIFFRACTION,1.3
3D2E,X-RAY DIFFRACTION,2.35
3D2F,X-RAY DIFFRACTION,2.3
3D2Q,X-RAY DIFFRACTION,1.5
3D2R,X-RAY DIFFRACTION,2.03
3D2T,X-RAY DIFFRACTION,1.85
3D2U,X-RAY DIFFRACTION,2.21
3D32,X-RAY DIFFRACTION,1.3
3D34,X-RAY DIFFRACTION,1.8
3D39,X-RAY DIFFRACTION,2.8
3D3E,X-RAY DIFFRACTION,2.6
3D3K,X-RAY DIFFRACTION,2.2
3D3L,X-RAY DIFFRACTION,2.6
3D3M,X-RAY DIFFRACTION,1.9
3D3V,X-RAY DIFFRACTION,2.87
3D48,X-RAY DIFFRACTION,2.5
3D49,X-RAY DIFFRACTION,1.5
3D4J,X-RAY DIFFRACTION,2.4
3D4L,X-RAY DIFFRACTION,2.0
3D4N,X-RAY DIFFRACTION,2.5
3D4Q,X-RAY DIFFRACTION,2.8
3D57,X-RAY DIFFRACTION,2.2
3D59,X-RAY DIFFRACTION,1.5
3D5E,X-RAY DIFFRACTION,2.1
3D5O,X-RAY DIFFRACTION,2.8
3D5Q,X-RAY DIFFRACTION,2.55
3D5R,X-RAY DIFFRACTION,2.1
3D5S,X-RAY DIFFRACTION,2.3
3D66,X-RAY DIFFRACTION,3.1
3D67,X-RAY DIFFRACTION,3.4
3D68,X-RAY DIFFRACTION,2.8
3D69,X-RAY DIFFRACTION,3.77
3D6D,X-RAY DIFFRACTION,2.4
3D6F,X-RAY DIFFRACTION,1.9
3D6G,X-RAY DIFFRACTION,2.3
3D6H,X-RAY DIFFRACTION,2.0
3D6M,X-RAY DIFFRACTION,1.8
3D7D,X-RAY DIFFRACTION,1.69
3D7F,X-RAY DIFFRACTION,1.54
3D7G,X-RAY DIFFRACTION,1.75
3D7H,X-RAY DIFFRACTION,1.55
3D7O,X-RAY DIFFRACTION,1.8
3D7P,X-RAY DIFFRACTION,1.72
3D7T,X-RAY DIFFRACTION,2.89
3D7U,X-RAY DIFFRACTION,4.0117
3D7V,X-RAY DIFFRACTION,2.03
3D85,X-RAY DIFFRACTION,1.9
3D87,X-RAY DIFFRACTION,2.9
3D8B,X-RAY DIFFRACTION,2.0
3D8C,X-RAY DIFFRACTION,2.1
3D8D,X-RAY DIFFRACTION,2.2
3D8E,X-RAY DIFFRACTION,2.8
3D8F,X-RAY DIFFRACTION,2.7
3D91,X-RAY DIFFRACTION,2.2
3D9H,X-RAY DIFFRACTION,2.2
3D9I,X-RAY DIFFRACTION,1.9
3D9J,X-RAY DIFFRACTION,1.6
3D9K,X-RAY DIFFRACTION,2.2
3D9L,X-RAY DIFFRACTION,2.2
3D9M,X-RAY DIFFRACTION,1.75
3D9N,X-RAY DIFFRACTION,1.6
3D9O,X-RAY DIFFRACTION,2.0
3D9P,X-RAY DIFFRACTION,2.1
3D9S,X-RAY DIFFRACTION,2.0
3D9T,X-RAY DIFFRACTION,1.5
3DA2,X-RAY DIFFRACTION,2.05
3DA9,X-RAY DIFFRACTION,1.8
3DAB,X-RAY DIFFRACTION,1.9
3DAC,X-RAY DIFFRACTION,1.8
3DAK,X-RAY DIFFRACTION,2.25
3DAR,X-RAY DIFFRACTION,2.2
3DAX,X-RAY DIFFRACTION,2.1
3DAY,X-RAY DIFFRACTION,1.95
3DBH,X-RAY DIFFRACTION,2.85
3DBL,X-RAY DIFFRACTION,2.9
3DBP,X-RAY DIFFRACTION,1.5
3DBR,X-RAY DIFFRACTION,3.05
3DBS,X-RAY DIFFRACTION,2.8
3DBX,X-RAY DIFFRACTION,2.0
3DBZ,X-RAY DIFFRACTION,1.6
3DC1,X-RAY DIFFRACTION,2.5
3DCG,X-RAY DIFFRACTION,2.4
3DD1,X-RAY DIFFRACTION,2.4
3DD2,X-RAY DIFFRACTION,1.9
3DD3,X-RAY DIFFRACTION,2.25
3DDC,X-RAY DIFFRACTION,1.78
3DDP,X-RAY DIFFRACTION,2.7
3DDQ,X-RAY DIFFRACTION,1.8
3DDS,X-RAY DIFFRACTION,1.8
3DDT,X-RAY DIFFRACTION,1.9
3DDU,X-RAY DIFFRACTION,1.56
3DDW,X-RAY DIFFRACTION,1.9
3DEH,X-RAY DIFFRACTION,2.5
3DEI,X-RAY DIFFRACTION,2.8
3DEJ,X-RAY DIFFRACTION,2.6
3DEK,X-RAY DIFFRACTION,2.4
3DEM,X-RAY DIFFRACTION,2.3
3DGC,X-RAY DIFFRACTION,2.5
3DGD,X-RAY DIFFRACTION,1.383
3DGG,X-RAY DIFFRACTION,2.3
3DGQ,X-RAY DIFFRACTION,1.6
3DGR,X-RAY DIFFRACTION,2.1
3DH1,X-RAY DIFFRACTION,2.8
3DHD,X-RAY DIFFRACTION,1.9
3DHF,X-RAY DIFFRACTION,1.8
3DHK,X-RAY DIFFRACTION,1.73
3DHP,X-RAY DIFFRACTION,1.5
3DI2,X-RAY DIFFRACTION,2.7
3DI3,X-RAY DIFFRACTION,2.9
3DID,X-RAY DIFFRACTION,1.78
3DIF,X-RAY DIFFRACTION,2.4
3DJ8,X-RAY DIFFRACTION,1.51
3DJG,X-RAY DIFFRACTION,1.8
3DJH,X-RAY DIFFRACTION,1.25
3DJI,X-RAY DIFFRACTION,1.95
3DJJ,X-RAY DIFFRACTION,1.0
3DJR,X-RAY DIFFRACTION,2.02
3DJS,X-RAY DIFFRACTION,1.8
3DJT,X-RAY DIFFRACTION,2.2
3DJZ,X-RAY DIFFRACTION,1.82
3DK0,X-RAY DIFFRACTION,1.85
3DK2,X-RAY DIFFRACTION,2.35
3DK4,X-RAY DIFFRACTION,1.1
3DK8,X-RAY DIFFRACTION,1.1
3DK9,X-RAY DIFFRACTION,0.95
3DKB,X-RAY DIFFRACTION,2.5
3DKJ,X-RAY DIFFRACTION,1.9
3DKL,X-RAY DIFFRACTION,1.89
3DKO,X-RAY DIFFRACTION,2.0
3DL2,X-RAY DIFFRACTION,2.1
3DL9,X-RAY DIFFRACTION,2.72
3DLJ,X-RAY DIFFRACTION,2.25
3DLM,X-RAY DIFFRACTION,1.77
3DLQ,X-RAY DIFFRACTION,1.9
3DLS,X-RAY DIFFRACTION,2.3
3DLX,X-RAY DIFFRACTION,2.2
3DM1,X-RAY DIFFRACTION,2.4
3DM6,X-RAY DIFFRACTION,2.6
3DNG,X-RAY DIFFRACTION,2.0
3DNK,X-RAY DIFFRACTION,2.84
3DO3,X-RAY DIFFRACTION,2.49
3DO4,X-RAY DIFFRACTION,2.4
3DO7,X-RAY DIFFRACTION,3.05
3DOE,X-RAY DIFFRACTION,2.25
3DOF,X-RAY DIFFRACTION,3.3
3DOG,X-RAY DIFFRACTION,2.7
3DOP,X-RAY DIFFRACTION,2.0
3DPD,X-RAY DIFFRACTION,2.85
3DPF,X-RAY DIFFRACTION,2.1
3DPL,X-RAY DIFFRACTION,2.55
3DPR,X-RAY DIFFRACTION,3.0
3DQV,X-RAY DIFFRACTION,3.0
3DRB,X-RAY DIFFRACTION,1.9
3DRE,X-RAY DIFFRACTION,2.2
3DRO,X-RAY DIFFRACTION,3.9
3DRQ,X-RAY DIFFRACTION,2.0
3DRT,X-RAY DIFFRACTION,3.3
3DRU,X-RAY DIFFRACTION,3.0
3DRX,X-RAY DIFFRACTION,3.1
3DRY,X-RAY DIFFRACTION,3.3
3DRZ,X-RAY DIFFRACTION,1.9
3DS6,X-RAY DIFFRACTION,2.8
3DSF,X-RAY DIFFRACTION,2.8
3DSZ,X-RAY DIFFRACTION,2.0
3DT0,X-RAY DIFFRACTION,2.4
3DT3,X-RAY DIFFRACTION,2.4
3DTP,ELECTRON MICROSCOPY,N/A
3DTQ,X-RAY DIFFRACTION,2.5
3DTW,X-RAY DIFFRACTION,2.9
3DTX,X-RAY DIFFRACTION,2.1
3DU8,X-RAY DIFFRACTION,2.2
3DUH,X-RAY DIFFRACTION,2.3
3DUT,X-RAY DIFFRACTION,1.43
3DUX,X-RAY DIFFRACTION,1.6
3DUY,X-RAY DIFFRACTION,1.97
3DV1,X-RAY DIFFRACTION,2.1
3DV5,X-RAY DIFFRACTION,2.1
3DVE,X-RAY DIFFRACTION,2.35
3DVG,X-RAY DIFFRACTION,2.6
3DVJ,X-RAY DIFFRACTION,2.8
3DVK,X-RAY DIFFRACTION,2.3
3DVM,X-RAY DIFFRACTION,2.6
3DVN,X-RAY DIFFRACTION,2.7
3DVP,X-RAY DIFFRACTION,2.5
3DVU,X-RAY DIFFRACTION,2.3
3DW8,X-RAY DIFFRACTION,2.85
3DWB,X-RAY DIFFRACTION,2.38
3DWW,ELECTRON CRYSTALLOGRAPHY,N/A
3DWY,X-RAY DIFFRACTION,1.98
3DX6,X-RAY DIFFRACTION,1.701
3DX7,X-RAY DIFFRACTION,1.6
3DX8,X-RAY DIFFRACTION,2.1
3DX9,X-RAY DIFFRACTION,2.75
3DXA,X-RAY DIFFRACTION,3.5
3DXB,X-RAY DIFFRACTION,2.2
3DXC,X-RAY DIFFRACTION,2.1
3DXD,X-RAY DIFFRACTION,2.2
3DXE,X-RAY DIFFRACTION,2.0
3DXT,X-RAY DIFFRACTION,1.8
3DXU,X-RAY DIFFRACTION,2.2
3DY8,X-RAY DIFFRACTION,2.15
3DYD,X-RAY DIFFRACTION,2.3
3DYL,X-RAY DIFFRACTION,2.7
3DYN,X-RAY DIFFRACTION,2.1
3DYQ,X-RAY DIFFRACTION,2.3
3DYS,X-RAY DIFFRACTION,2.3
3DYT,X-RAY DIFFRACTION,2.08
3DYU,X-RAY DIFFRACTION,4.1
3DZ2,X-RAY DIFFRACTION,1.86
3DZ3,X-RAY DIFFRACTION,2.62
3DZ4,X-RAY DIFFRACTION,1.84
3DZ5,X-RAY DIFFRACTION,2.43
3DZ6,X-RAY DIFFRACTION,1.83
3DZ7,X-RAY DIFFRACTION,1.91
3DZF,X-RAY DIFFRACTION,2.0
3DZG,X-RAY DIFFRACTION,1.64
3DZH,X-RAY DIFFRACTION,1.6
3DZI,X-RAY DIFFRACTION,1.73
3DZJ,X-RAY DIFFRACTION,1.9
3DZK,X-RAY DIFFRACTION,1.8
3DZU,X-RAY DIFFRACTION,3.2
3DZY,X-RAY DIFFRACTION,3.0
3E00,X-RAY DIFFRACTION,3.1
3E04,X-RAY DIFFRACTION,1.95
3E0C,X-RAY DIFFRACTION,2.4
3E0G,X-RAY DIFFRACTION,3.1
3E0J,X-RAY DIFFRACTION,3.0
3E0L,X-RAY DIFFRACTION,2.37
3E17,X-RAY DIFFRACTION,1.75
3E1I,X-RAY DIFFRACTION,2.15
3E1R,X-RAY DIFFRACTION,2.0
3E1Y,X-RAY DIFFRACTION,3.8
3E2M,X-RAY DIFFRACTION,1.8
3E2U,X-RAY DIFFRACTION,2.6
3E37,X-RAY DIFFRACTION,1.8
3E3E,X-RAY DIFFRACTION,2.0
3E3R,X-RAY DIFFRACTION,2.65
3E46,X-RAY DIFFRACTION,1.86
3E4A,X-RAY DIFFRACTION,2.6
3E4C,X-RAY DIFFRACTION,2.05
3E4U,X-RAY DIFFRACTION,2.1
3E4Z,X-RAY DIFFRACTION,2.28
3E50,X-RAY DIFFRACTION,2.3
3E5A,X-RAY DIFFRACTION,2.3
3E6I,X-RAY DIFFRACTION,2.2
3E6K,X-RAY DIFFRACTION,2.1
3E6P,X-RAY DIFFRACTION,2.1
3E6U,X-RAY DIFFRACTION,2.6
3E6V,X-RAY DIFFRACTION,1.72
3E77,X-RAY DIFFRACTION,2.5
3E7A,X-RAY DIFFRACTION,1.63
3E7B,X-RAY DIFFRACTION,1.7
3E7G,X-RAY DIFFRACTION,2.1
3E7O,X-RAY DIFFRACTION,2.14
3E7Y,X-RAY DIFFRACTION,1.6
3E7Z,X-RAY DIFFRACTION,1.7
3E87,X-RAY DIFFRACTION,2.3
3E88,X-RAY DIFFRACTION,2.5
3E8D,X-RAY DIFFRACTION,2.7
3EA5,X-RAY DIFFRACTION,2.5
3EAE,X-RAY DIFFRACTION,2.24
3EAH,X-RAY DIFFRACTION,2.44
3EB6,X-RAY DIFFRACTION,3.401
3EBA,X-RAY DIFFRACTION,1.85
3EBB,X-RAY DIFFRACTION,1.9
3EBM,X-RAY DIFFRACTION,2.6
3EBS,X-RAY DIFFRACTION,2.15
3ECI,X-RAY DIFFRACTION,2.65
3ECN,X-RAY DIFFRACTION,2.1
3ECR,X-RAY DIFFRACTION,2.182
3ECS,X-RAY DIFFRACTION,2.65
3ECU,X-RAY DIFFRACTION,1.9
3ECV,X-RAY DIFFRACTION,1.9
3ECW,X-RAY DIFFRACTION,2.1
3EDQ,X-RAY DIFFRACTION,1.61
3EDR,X-RAY DIFFRACTION,2.45
3EDT,X-RAY DIFFRACTION,2.7
3EDU,X-RAY DIFFRACTION,2.1
3EDV,X-RAY DIFFRACTION,1.95
3EDY,X-RAY DIFFRACTION,1.83
3EE0,X-RAY DIFFRACTION,2.7
3EE2,X-RAY DIFFRACTION,1.9
3EE5,X-RAY DIFFRACTION,2.1
3EE6,X-RAY DIFFRACTION,2.35
3EEC,X-RAY DIFFRACTION,3.0
3EED,X-RAY DIFFRACTION,2.8
3EFH,X-RAY DIFFRACTION,2.6
3EFJ,X-RAY DIFFRACTION,2.6
3EFK,X-RAY DIFFRACTION,2.2
3EFL,X-RAY DIFFRACTION,2.2
3EFO,X-RAY DIFFRACTION,2.7
3EFW,X-RAY DIFFRACTION,2.29
3EG1,X-RAY DIFFRACTION,1.85
3EG6,X-RAY DIFFRACTION,1.72
3EG9,X-RAY DIFFRACTION,3.0
3EGB,X-RAY DIFFRACTION,3.25
3EGD,X-RAY DIFFRACTION,2.7
3EGG,X-RAY DIFFRACTION,1.85
3EGH,X-RAY DIFFRACTION,2.0
3EGI,X-RAY DIFFRACTION,2.2
3EGK,X-RAY DIFFRACTION,2.2
3EGS,X-RAY DIFFRACTION,3.6
3EGX,X-RAY DIFFRACTION,3.3
3EGY,X-RAY DIFFRACTION,2.18
3EH1,X-RAY DIFFRACTION,1.8
3EH2,X-RAY DIFFRACTION,2.3
3EHQ,X-RAY DIFFRACTION,2.56
3EHR,X-RAY DIFFRACTION,1.95
3EHU,X-RAY DIFFRACTION,1.96
3EHV,X-RAY DIFFRACTION,1.8
3EHW,X-RAY DIFFRACTION,1.8
3EI1,X-RAY DIFFRACTION,2.8
3EI2,X-RAY DIFFRACTION,2.6
3EI3,X-RAY DIFFRACTION,2.3
3EI4,X-RAY DIFFRACTION,3.2
3EID,X-RAY DIFFRACTION,3.15
3EIJ,X-RAY DIFFRACTION,2.8
3EIO,X-RAY DIFFRACTION,2.0
3EIQ,X-RAY DIFFRACTION,3.5
3EJ1,X-RAY DIFFRACTION,3.22
3EJ8,X-RAY DIFFRACTION,2.55
3EJL,X-RAY DIFFRACTION,2.75
3EKO,X-RAY DIFFRACTION,1.41
3EKR,X-RAY DIFFRACTION,1.8
3ELA,X-RAY DIFFRACTION,2.2
3ELB,X-RAY DIFFRACTION,2.0
3ELM,X-RAY DIFFRACTION,1.9
3ELP,X-RAY DIFFRACTION,2.4
3EMH,X-RAY DIFFRACTION,1.37
3ENB,X-RAY DIFFRACTION,1.85
3ENE,X-RAY DIFFRACTION,2.4
3ENM,X-RAY DIFFRACTION,2.3
3ENP,X-RAY DIFFRACTION,2.48
3ENS,X-RAY DIFFRACTION,2.3
3EO1,X-RAY DIFFRACTION,3.1
3EO9,X-RAY DIFFRACTION,1.8
3EOA,X-RAY DIFFRACTION,2.8
3EOB,X-RAY DIFFRACTION,3.6
3EOC,X-RAY DIFFRACTION,3.2
3EOP,X-RAY DIFFRACTION,2.3
3EOY,X-RAY DIFFRACTION,3.4
3EP3,X-RAY DIFFRACTION,1.84
3EP4,X-RAY DIFFRACTION,1.89
3EP5,X-RAY DIFFRACTION,1.99
3EP6,X-RAY DIFFRACTION,1.7
3EP7,X-RAY DIFFRACTION,2.0
3EP8,X-RAY DIFFRACTION,1.97
3EP9,X-RAY DIFFRACTION,2.35
3EPA,X-RAY DIFFRACTION,2.1
3EPB,X-RAY DIFFRACTION,1.75
3EPC,ELECTRON MICROSCOPY,N/A
3EPD,ELECTRON MICROSCOPY,N/A
3EPF,ELECTRON MICROSCOPY,N/A
3EPP,X-RAY DIFFRACTION,2.4
3EPY,X-RAY DIFFRACTION,2.0
3EQ0,X-RAY DIFFRACTION,1.53
3EQ1,X-RAY DIFFRACTION,2.65
3EQ5,X-RAY DIFFRACTION,2.45
3EQ6,X-RAY DIFFRACTION,2.4
3EQP,X-RAY DIFFRACTION,2.3
3EQR,X-RAY DIFFRACTION,2.0
3EQY,X-RAY DIFFRACTION,1.63
3ERB,X-RAY DIFFRACTION,1.8
3ERD,X-RAY DIFFRACTION,2.03
3ERY,X-RAY DIFFRACTION,1.95
3ERZ,X-RAY DIFFRACTION,3.06
3ES6,X-RAY DIFFRACTION,3.2
3ESK,X-RAY DIFFRACTION,2.05
3ESN,X-RAY DIFFRACTION,1.35
3ESO,X-RAY DIFFRACTION,1.31
3ESP,X-RAY DIFFRACTION,1.31
3ET0,X-RAY DIFFRACTION,2.4
3ET1,X-RAY DIFFRACTION,2.5
3ET2,X-RAY DIFFRACTION,2.24
3ET3,X-RAY DIFFRACTION,1.95
3ETA,X-RAY DIFFRACTION,2.6
3ETO,X-RAY DIFFRACTION,2.0
3EU9,X-RAY DIFFRACTION,1.99
3EUF,X-RAY DIFFRACTION,1.9
3EUU,X-RAY DIFFRACTION,2.34
3EVI,X-RAY DIFFRACTION,2.7
3EVJ,X-RAY DIFFRACTION,3.0
3EVS,X-RAY DIFFRACTION,2.1
3EVV,X-RAY DIFFRACTION,2.6
3EVX,X-RAY DIFFRACTION,2.54
3EW0,X-RAY DIFFRACTION,1.4
3EW3,X-RAY DIFFRACTION,3.5
3EWF,X-RAY DIFFRACTION,2.5
3EWS,X-RAY DIFFRACTION,2.7
3EWT,X-RAY DIFFRACTION,2.4
3EWU,X-RAY DIFFRACTION,1.6
3EWV,X-RAY DIFFRACTION,2.6
3EWW,X-RAY DIFFRACTION,1.1
3EWZ,X-RAY DIFFRACTION,1.4
3EX1,X-RAY DIFFRACTION,1.4
3EX2,X-RAY DIFFRACTION,1.55
3EX3,X-RAY DIFFRACTION,1.45
3EX6,X-RAY DIFFRACTION,1.3
3EX7,X-RAY DIFFRACTION,2.3
3EXE,X-RAY DIFFRACTION,1.979
3EXF,X-RAY DIFFRACTION,2.998
3EXG,X-RAY DIFFRACTION,3.011
3EXH,X-RAY DIFFRACTION,2.444
3EXI,X-RAY DIFFRACTION,2.2
3EXX,X-RAY DIFFRACTION,1.35
3EY4,X-RAY DIFFRACTION,2.9
3EYC,X-RAY DIFFRACTION,2.6
3EYF,X-RAY DIFFRACTION,2.3
3EYO,X-RAY DIFFRACTION,2.5
3EYQ,X-RAY DIFFRACTION,2.4
3EZP,X-RAY DIFFRACTION,2.65
3EZQ,X-RAY DIFFRACTION,2.73
3EZT,X-RAY DIFFRACTION,2.85
3EZZ,X-RAY DIFFRACTION,2.9
3F02,X-RAY DIFFRACTION,1.8
3F07,X-RAY DIFFRACTION,3.3
3F0R,X-RAY DIFFRACTION,2.54
3F12,X-RAY DIFFRACTION,2.95
3F1N,X-RAY DIFFRACTION,1.48
3F1O,X-RAY DIFFRACTION,1.6
3F1P,X-RAY DIFFRACTION,1.17
3F1R,X-RAY DIFFRACTION,2.5
3F1S,X-RAY DIFFRACTION,2.3
3F21,X-RAY DIFFRACTION,2.2
3F22,X-RAY DIFFRACTION,2.5
3F23,X-RAY DIFFRACTION,2.7
3F2O,X-RAY DIFFRACTION,2.05
3F2R,X-RAY DIFFRACTION,2.35
3F31,X-RAY DIFFRACTION,1.95
3F3S,X-RAY DIFFRACTION,2.0
3F3Y,X-RAY DIFFRACTION,2.0
3F57,X-RAY DIFFRACTION,2.9
3F59,X-RAY DIFFRACTION,2.0
3F5N,X-RAY DIFFRACTION,3.15
3F5O,X-RAY DIFFRACTION,1.7
3F5P,X-RAY DIFFRACTION,2.9
3F5X,X-RAY DIFFRACTION,2.3
3F62,X-RAY DIFFRACTION,2.0
3F66,X-RAY DIFFRACTION,1.4
3F68,X-RAY DIFFRACTION,1.75
3F6K,X-RAY DIFFRACTION,2.0
3F6Q,X-RAY DIFFRACTION,1.6
3F6U,X-RAY DIFFRACTION,N/A
3F70,X-RAY DIFFRACTION,2.06
3F74,X-RAY DIFFRACTION,1.7
3F78,X-RAY DIFFRACTION,1.6
3F7B,X-RAY DIFFRACTION,2.05
3F7G,X-RAY DIFFRACTION,2.3
3F7H,X-RAY DIFFRACTION,1.8
3F7I,X-RAY DIFFRACTION,1.9
3F7P,X-RAY DIFFRACTION,2.75
3F7Q,X-RAY DIFFRACTION,1.75
3F7R,X-RAY DIFFRACTION,2.036
3F7U,X-RAY DIFFRACTION,2.0
3F7Z,X-RAY DIFFRACTION,2.4
3F80,X-RAY DIFFRACTION,1.6
3F81,X-RAY DIFFRACTION,1.9
3F8G,X-RAY DIFFRACTION,2.6
3F8S,X-RAY DIFFRACTION,2.4
3F8U,X-RAY DIFFRACTION,2.6
3F92,X-RAY DIFFRACTION,2.23
3F96,X-RAY DIFFRACTION,2.1
3F97,X-RAY DIFFRACTION,1.7
3F98,X-RAY DIFFRACTION,1.7
3F9C,X-RAY DIFFRACTION,2.3
3F9D,X-RAY DIFFRACTION,1.9
3F9K,X-RAY DIFFRACTION,3.2
3F9M,X-RAY DIFFRACTION,1.5
3F9P,X-RAY DIFFRACTION,2.93
3F9Y,X-RAY DIFFRACTION,1.5
3FA2,X-RAY DIFFRACTION,2.01
3FA6,X-RAY DIFFRACTION,1.54
3FA9,X-RAY DIFFRACTION,1.94
3FAA,X-RAY DIFFRACTION,3.2
3FAL,X-RAY DIFFRACTION,2.35
3FAP,X-RAY DIFFRACTION,1.85
3FAU,X-RAY DIFFRACTION,1.5
3FB2,X-RAY DIFFRACTION,2.3
3FBK,X-RAY DIFFRACTION,2.0
3FBY,X-RAY DIFFRACTION,3.15
3FC6,X-RAY DIFFRACTION,2.06
3FC8,X-RAY DIFFRACTION,1.85
3FCB,X-RAY DIFFRACTION,1.8
3FCO,X-RAY DIFFRACTION,2.65
3FCS,X-RAY DIFFRACTION,2.55
3FCT,X-RAY DIFFRACTION,2.4
3FCU,X-RAY DIFFRACTION,2.9
3FCX,X-RAY DIFFRACTION,1.5
3FD5,X-RAY DIFFRACTION,1.9
3FD6,X-RAY DIFFRACTION,1.95
3FDL,X-RAY DIFFRACTION,1.78
3FDM,X-RAY DIFFRACTION,2.26
3FE1,X-RAY DIFFRACTION,2.2
3FE2,X-RAY DIFFRACTION,2.6
3FE3,X-RAY DIFFRACTION,1.9
3FE4,X-RAY DIFFRACTION,1.9
3FEC,X-RAY DIFFRACTION,1.49
3FED,X-RAY DIFFRACTION,1.29
3FEE,X-RAY DIFFRACTION,1.56
3FEH,X-RAY DIFFRACTION,1.9
3FEO,X-RAY DIFFRACTION,2.5
3FER,X-RAY DIFFRACTION,2.4
3FEX,X-RAY DIFFRACTION,3.5
3FEY,X-RAY DIFFRACTION,2.2
3FF3,X-RAY DIFFRACTION,1.37
3FF6,X-RAY DIFFRACTION,3.19
3FF7,X-RAY DIFFRACTION,1.65
3FF8,X-RAY DIFFRACTION,2.0
3FFC,X-RAY DIFFRACTION,2.7
3FFD,X-RAY DIFFRACTION,2.0
3FFG,X-RAY DIFFRACTION,1.54
3FFK,X-RAY DIFFRACTION,2.998
3FFL,X-RAY DIFFRACTION,2.5
3FFN,X-RAY DIFFRACTION,3.0
3FG6,X-RAY DIFFRACTION,3.0
3FG7,X-RAY DIFFRACTION,2.0
3FGA,X-RAY DIFFRACTION,2.7
3FGM,X-RAY DIFFRACTION,1.95
3FGQ,X-RAY DIFFRACTION,2.09
3FGU,X-RAY DIFFRACTION,2.15
3FH5,X-RAY DIFFRACTION,1.63
3FH7,X-RAY DIFFRACTION,2.05
3FH8,X-RAY DIFFRACTION,1.67
3FHB,X-RAY DIFFRACTION,2.3
3FHE,X-RAY DIFFRACTION,2.16
3FHT,X-RAY DIFFRACTION,2.2
3FIE,X-RAY DIFFRACTION,2.1
3FII,X-RAY DIFFRACTION,2.17
3FJ8,X-RAY DIFFRACTION,2.0
3FJ9,X-RAY DIFFRACTION,1.9
3FJA,X-RAY DIFFRACTION,1.95
3FJB,X-RAY DIFFRACTION,2.0
3FJC,X-RAY DIFFRACTION,2.0
3FJD,X-RAY DIFFRACTION,1.9
3FJE,X-RAY DIFFRACTION,2.1
3FJF,X-RAY DIFFRACTION,1.9
3FJH,X-RAY DIFFRACTION,1.9
3FJI,X-RAY DIFFRACTION,2.55
3FJJ,X-RAY DIFFRACTION,1.9
3FJK,X-RAY DIFFRACTION,2.15
3FJO,X-RAY DIFFRACTION,2.5
3FJT,X-RAY DIFFRACTION,2.492
3FJU,X-RAY DIFFRACTION,1.6
3FKU,X-RAY DIFFRACTION,3.2
3FL7,X-RAY DIFFRACTION,2.5
3FLV,X-RAY DIFFRACTION,1.7
3FM0,X-RAY DIFFRACTION,1.7
3FM8,X-RAY DIFFRACTION,2.3
3FMP,X-RAY DIFFRACTION,3.2
3FN0,X-RAY DIFFRACTION,1.8
3FN1,X-RAY DIFFRACTION,2.5
3FN3,X-RAY DIFFRACTION,2.6
3FNV,X-RAY DIFFRACTION,1.8
3FO0,X-RAY DIFFRACTION,2.5
3FO1,X-RAY DIFFRACTION,2.2
3FO2,X-RAY DIFFRACTION,2.18
3FO5,X-RAY DIFFRACTION,2.0
3FPD,X-RAY DIFFRACTION,2.4
3FPU,X-RAY DIFFRACTION,1.76
3FQ4,X-RAY DIFFRACTION,1.48
3FQ9,X-RAY DIFFRACTION,1.35
3FQH,X-RAY DIFFRACTION,2.25
3FQN,X-RAY DIFFRACTION,1.65
3FQR,X-RAY DIFFRACTION,1.7
3FQT,X-RAY DIFFRACTION,1.8
3FQU,X-RAY DIFFRACTION,1.8
3FQW,X-RAY DIFFRACTION,1.927
3FQX,X-RAY DIFFRACTION,1.7
3FR0,X-RAY DIFFRACTION,2.7
3FRJ,X-RAY DIFFRACTION,2.3
3FRT,X-RAY DIFFRACTION,4.0
3FSH,X-RAY DIFFRACTION,2.76
3FSO,X-RAY DIFFRACTION,1.4
3FT2,X-RAY DIFFRACTION,1.8
3FT3,X-RAY DIFFRACTION,1.95
3FT4,X-RAY DIFFRACTION,1.9
3FT5,X-RAY DIFFRACTION,1.9
3FT8,X-RAY DIFFRACTION,2.0
3FTS,X-RAY DIFFRACTION,2.33
3FTU,X-RAY DIFFRACTION,1.9
3FTV,X-RAY DIFFRACTION,1.7
3FTW,X-RAY DIFFRACTION,1.8
3FTX,X-RAY DIFFRACTION,1.95
3FTY,X-RAY DIFFRACTION,2.15
3FTZ,X-RAY DIFFRACTION,2.0
3FU0,X-RAY DIFFRACTION,1.8
3FU3,X-RAY DIFFRACTION,2.0
3FU5,X-RAY DIFFRACTION,2.3
3FU6,X-RAY DIFFRACTION,2.05
3FUB,X-RAY DIFFRACTION,2.35
3FUD,X-RAY DIFFRACTION,2.2
3FUE,X-RAY DIFFRACTION,2.38
3FUF,X-RAY DIFFRACTION,2.6
3FUH,X-RAY DIFFRACTION,1.8
3FUI,X-RAY DIFFRACTION,2.2
3FUJ,X-RAY DIFFRACTION,1.9
